Relative Pressure,Indoor Temperature,Indoor Humidity,Outdoor Temperature,Outdoor Humidity,Dewpoint,Windchill,Wind Speed,Wind Direction,Rain Total,Time,Date
30.15,86.5,52,76.2,69,65.4,76.2,0,NNW,795.35,8:35,24.08.2009
30.15,86.5,52,76.8,68,65.5,76.8,0,NW,795.35,8:40,24.08.2009
30.15,86.5,52,77.3,68,66,77.3,0,NW,795.35,8:45,24.08.2009
30.15,86.3,52,77.7,68,66.3,77.7,0,NW,795.35,8:50,24.08.2009
30.15,86.3,52,78.6,66,66.3,78.6,0,NW,795.35,8:55,24.08.2009
30.15,86.3,52,79.7,66,67.3,79.7,2.4,NW,795.35,9:00,24.08.2009
30.15,86.3,52,80,63,66.3,80,0,NW,795.35,9:05,24.08.2009
30.15,86.1,52,79.8,64,66.6,79.8,0,NW,795.35,9:10,24.08.2009
30.15,86,52,80.2,64,67,80.2,0,WSW,795.35,9:15,24.08.2009
30.15,86,52,80.2,63,66.5,80.2,0,NW,795.35,9:20,24.08.2009
30.16,85.8,52,80.2,62,66,80.2,0,NW,795.35,9:25,24.08.2009
30.16,85.6,52,79.8,63,66.2,79.8,0,NW,795.35,9:30,24.08.2009
30.16,85.6,51,79.8,62,65.7,79.8,0,NW,795.35,9:35,24.08.2009
30.17,85.2,52,79.7,63,66,79.7,0,W,795.35,9:40,24.08.2009
30.17,85.2,52,79.8,63,66.2,79.8,0,NNW,795.35,9:45,24.08.2009
30.17,85.1,52,80.2,63,66.5,80.2,0,NW,795.35,9:50,24.08.2009
30.16,85.1,52,80.9,62,66.7,80.9,0,NW,795.35,9:55,24.08.2009
30.17,84.9,52,81.3,61,66.6,81.3,0,NW,795.35,10:00,24.08.2009
30.17,84.7,52,81.3,61,66.6,81.3,0,NNW,795.35,10:05,24.08.2009
30.17,84.5,52,81.6,61,66.9,81.6,0,NNW,795.35,10:10,24.08.2009
30.17,84.5,53,82,61,67.3,82,0,WNW,795.35,10:15,24.08.2009
30.17,84.3,53,82.7,60,67.5,82.7,0,WNW,795.35,10:20,24.08.2009
30.17,84.3,53,83.1,59,67.3,83.1,0,NW,795.35,10:25,24.08.2009
30.17,84.3,53,83.3,57,66.5,83.3,0,NNW,795.35,10:30,24.08.2009
30.17,84.2,53,83.3,57,66.5,83.3,0,NW,795.35,10:35,24.08.2009
30.17,84.2,53,83.8,57,67,83.8,0,NW,795.35,10:40,24.08.2009
30.17,84.2,53,84,57,67.2,84,0,NW,795.35,10:45,24.08.2009
30.17,84,52,84.7,56,67.3,84.7,0,NNW,795.35,10:50,24.08.2009
30.17,84,53,85.2,56,67.8,85.2,0,NW,795.35,10:55,24.08.2009
30.17,84,53,85.6,55,67.6,85.6,0,NW,795.35,11:00,24.08.2009
30.17,84,53,86.1,54,67.6,86.1,0,NW,795.35,11:05,24.08.2009
30.17,83.8,53,86.5,53,67.4,86.2,4.6,NW,795.35,11:10,24.08.2009
30.18,83.8,53,86.9,53,67.7,86.9,0,NW,795.35,11:15,24.08.2009
30.17,83.8,53,87,53,67.9,87,0,WNW,795.35,11:20,24.08.2009
30.17,83.8,53,87.6,52,67.8,87.6,0,NW,795.35,11:25,24.08.2009
30.17,83.8,53,87.9,51,67.6,87.9,0,NW,795.35,11:30,24.08.2009
30.18,83.8,53,88.3,51,67.9,88.3,0,NW,795.35,11:35,24.08.2009
30.18,84,53,88.5,50,67.5,88.5,0,NNW,795.35,11:40,24.08.2009
30.17,84,53,88.3,51,67.9,88.3,0,NW,795.35,11:45,24.08.2009
30.18,84.2,53,88.5,50,67.5,88.5,0,NW,795.35,11:50,24.08.2009
30.17,84.2,53,88.3,50,67.4,88.3,0,NW,795.35,11:55,24.08.2009
30.17,84.2,53,88.3,50,67.4,88.3,0,NW,795.35,12:00,24.08.2009
30.18,84.2,53,88.3,50,67.4,88.3,0,NW,795.35,12:05,24.08.2009
30.18,84.3,53,88.3,50,67.4,88.3,2.9,NW,795.35,12:10,24.08.2009
30.17,84.3,53,88.8,50,67.9,88.8,0,NW,795.35,12:15,24.08.2009
30.17,84.5,53,88.8,49,67.3,88.8,0,NW,795.35,12:20,24.08.2009
30.17,84.5,53,89,49,67.4,89,0,WNW,795.35,12:25,24.08.2009
30.17,84.5,53,89.4,49,67.8,89.4,0,WNW,795.35,12:30,24.08.2009
30.17,84.5,53,89.7,48,67.5,89.7,0,NW,795.35,12:35,24.08.2009
30.17,84.7,53,89.7,48,67.5,89.7,0,NNW,795.35,12:40,24.08.2009
30.17,84.7,53,89.4,48,67.2,89.4,0,NW,795.35,12:45,24.08.2009
30.17,84.7,53,89.7,48,67.5,89.7,0,NW,795.35,12:50,24.08.2009
30.17,84.7,53,89.7,48,67.5,89.7,0,NW,795.35,12:55,24.08.2009
30.17,84.7,53,89.7,48,67.5,89.7,0,NW,795.35,13:00,24.08.2009
30.17,84.9,52,89.7,48,67.5,89.7,0,NW,795.35,13:05,24.08.2009
30.17,84.7,52,89.7,48,67.5,89.7,0,WNW,795.35,13:10,24.08.2009
30.17,84.9,52,89.6,48,67.3,89.6,0,NW,795.35,13:15,24.08.2009
30.17,84.7,52,89.7,47,66.9,89.7,0,NW,795.35,13:20,24.08.2009
30.17,84.9,52,89.7,48,67.5,89.7,0,ENE,795.35,13:25,24.08.2009
30.17,84.9,52,90.1,47,67.2,90.1,0,NW,795.35,13:30,24.08.2009
30.17,84.9,52,90.3,47,67.4,90.3,2.9,NNW,795.35,13:35,24.08.2009
30.17,84.9,52,90.3,46,66.7,90.3,0,NW,795.35,13:40,24.08.2009
30.16,84.9,52,90.3,46,66.7,90.3,0,SSW,795.35,13:45,24.08.2009
30.16,85.1,52,90.6,46,67.1,90.6,0,NW,795.35,13:50,24.08.2009
30.16,85.2,52,90.8,46,67.2,90.8,0,NNW,795.35,13:55,24.08.2009
30.16,85.2,52,91,46,67.4,91,0,NNW,795.35,14:00,24.08.2009
30.16,85.4,51,91.2,45,66.9,91.2,0,NW,795.35,14:05,24.08.2009
30.15,85.4,51,91.2,45,66.9,91.2,0,NW,795.35,14:10,24.08.2009
30.15,85.6,51,91.4,45,67.1,91.4,0,WNW,795.35,14:15,24.08.2009
30.15,85.8,51,91.5,44,66.6,91.5,0,NNW,795.35,14:20,24.08.2009
30.15,85.8,51,91.5,44,66.6,91.5,0,NW,795.35,14:25,24.08.2009
30.15,86,50,91.5,44,66.6,91.5,0,WSW,795.35,14:30,24.08.2009
30.15,86,50,91.4,44,66.4,91.4,0,NNW,795.35,14:35,24.08.2009
30.15,86.1,50,91.2,44,66.3,91.2,0,NW,795.35,14:40,24.08.2009
30.15,86.1,50,91,45,66.8,91,0,NW,795.35,14:45,24.08.2009
30.15,86.3,50,90.5,45,66.3,90.5,0.6,WNW,795.35,14:50,24.08.2009
30.16,86.3,50,89.9,46,66.4,89.9,0,NW,795.35,14:55,24.08.2009
30.15,86.3,50,89.6,46,66.1,89.6,0,WNW,795.35,15:00,24.08.2009
30.16,86.5,50,88.8,46,65.4,88.8,0,WNW,795.35,15:05,24.08.2009
30.15,86.5,50,88.7,47,65.9,88.7,0,NNW,795.35,15:10,24.08.2009
30.15,86.7,50,88.5,48,66.3,88.5,0,NW,795.35,15:15,24.08.2009
30.15,86.7,50,88.5,47,65.7,88.5,0,NW,795.35,15:20,24.08.2009
30.15,86.7,50,88.5,47,65.7,88.5,0,NW,795.35,15:25,24.08.2009
30.15,86.9,50,88.1,47,65.4,88.1,0,NNW,795.35,15:30,24.08.2009
30.15,86.9,49,87.6,46,64.3,87.6,0,NW,795.35,15:35,24.08.2009
30.15,86.9,49,87.6,47,64.9,87.6,0,WSW,795.35,15:40,24.08.2009
30.16,87,49,87.9,47,65.2,87.9,0,NW,795.35,15:45,24.08.2009
30.16,87,49,87.8,47,65.1,87.8,0,WSW,795.35,15:50,24.08.2009
30.16,87,49,87.6,47,64.9,87.6,0,WSW,795.35,15:55,24.08.2009
30.16,87,49,87.9,46,64.6,87.9,0,WSW,795.35,16:00,24.08.2009
30.16,87,49,88.5,45,64.5,88.1,6.7,WSW,795.35,16:05,24.08.2009
30.16,87,48,88.7,45,64.6,88.7,0,WSW,795.35,16:10,24.08.2009
30.16,87.2,48,88.8,45,64.8,88.8,3.3,WSW,795.35,16:15,24.08.2009
30.16,87.4,48,88.8,45,64.8,88.8,0,WSW,795.35,16:20,24.08.2009
30.15,87.4,48,88.7,45,64.6,88.7,0,NW,795.35,16:25,24.08.2009
30.16,87.6,48,88.8,45,64.8,88.8,0,NW,795.35,16:30,24.08.2009
30.15,87.6,47,88.7,45,64.6,88.7,0,NW,795.35,16:35,24.08.2009
30.15,87.8,47,88.7,45,64.6,88.7,0,WSW,795.35,16:40,24.08.2009
30.16,87.8,47,88.8,45,64.8,88.8,0,NW,795.35,16:45,24.08.2009
30.15,87.8,48,88.8,45,64.8,88.8,0,N,795.35,16:50,24.08.2009
30.16,87.9,47,88.7,45,64.6,88.7,0,NW,795.35,16:55,24.08.2009
30.16,87.9,47,88.5,45,64.5,88.5,0,W,795.35,17:00,24.08.2009
30.15,87.9,47,87.9,46,64.6,87.9,0,WSW,795.35,17:05,24.08.2009
30.15,87.9,47,87.8,46,64.5,87.8,0,NW,795.35,17:10,24.08.2009
30.15,88.1,48,87.6,46,64.3,87.6,0,NNW,795.35,17:15,24.08.2009
30.15,88.1,48,87.6,47,64.9,87.6,0,WNW,795.35,17:20,24.08.2009
30.15,88.1,48,87.6,46,64.3,87.6,0,NW,795.35,17:25,24.08.2009
30.16,88.1,47,87.2,46,64,86.8,5.3,NW,795.35,17:30,24.08.2009
30.16,88.1,47,86.7,47,64.1,86.7,0,W,795.35,17:35,24.08.2009
30.15,88.1,47,86.5,48,64.5,86.5,0,NW,795.35,17:40,24.08.2009
30.15,88.1,47,86.3,48,64.4,86.3,0,NW,795.35,17:45,24.08.2009
30.16,88.3,47,86.1,48,64.2,86.1,0,NW,795.35,17:50,24.08.2009
30.16,88.3,47,86,48,64,86,0,WNW,795.35,17:55,24.08.2009
30.16,88.3,47,85.8,47,63.3,85.8,0,W,795.35,18:00,24.08.2009
30.16,88.5,47,85.8,46,62.7,85.8,0,NW,795.35,18:05,24.08.2009
30.16,88.5,47,85.6,46,62.5,85.6,0,NW,795.35,18:10,24.08.2009
30.16,88.5,47,85.2,47,62.8,85.2,0,NNW,795.35,18:15,24.08.2009
30.15,88.3,47,85.1,47,62.6,85.1,0,W,795.35,18:20,24.08.2009
30.15,88.3,47,84.9,47,62.5,84.9,0,NW,795.35,18:25,24.08.2009
30.15,88.3,47,84.9,48,63.1,84.9,0,NNW,795.35,18:30,24.08.2009
30.15,88.1,46,84.7,48,62.9,84.7,0,NNW,795.35,18:35,24.08.2009
30.15,88.1,47,84.5,48,62.7,84.5,0,NW,795.35,18:40,24.08.2009
30.16,88.1,47,84.3,49,63.1,84.3,0,NW,795.35,18:45,24.08.2009
30.15,88.1,47,84.3,49,63.1,84.3,0,NW,795.35,18:50,24.08.2009
30.15,88.1,47,84.2,49,63,84.2,0,NW,795.35,18:55,24.08.2009
30.15,88.1,47,84.2,49,63,84.2,0,NW,795.35,19:00,24.08.2009
30.16,88.1,47,84,49,62.8,84,0,NNW,795.35,19:05,24.08.2009
30.16,88.1,47,83.8,49,62.7,83.8,0,NW,795.35,19:10,24.08.2009
30.16,88.1,47,83.8,49,62.7,83.8,0,NNW,795.35,19:15,24.08.2009
30.16,88.3,47,83.4,49,62.3,83.4,0,NW,795.35,19:20,24.08.2009
30.16,88.3,47,83.4,49,62.3,83.4,0,NW,795.35,19:25,24.08.2009
30.16,88.3,46,83.3,49,62.2,83.3,0,NW,795.35,19:30,24.08.2009
30.16,88.1,46,83.1,49,62,83.1,0,NW,795.35,19:35,24.08.2009
30.16,88.1,46,82.9,49,61.8,82.9,0,NW,795.35,19:40,24.08.2009
30.16,88.1,46,82.7,50,62.2,82.7,0,NW,795.35,19:45,24.08.2009
30.16,88.1,46,82.5,50,62.1,82.5,0,WNW,795.35,19:50,24.08.2009
30.16,88.1,46,82.4,50,61.9,82.4,0,WNW,795.35,19:55,24.08.2009
30.16,88.1,46,82.2,51,62.3,82.2,0,WNW,795.35,20:00,24.08.2009
30.16,88.1,46,82,51,62.1,82,0,NW,795.35,20:05,24.08.2009
30.16,88.1,46,82,51,62.1,82,0,NW,795.35,20:10,24.08.2009
30.16,88.1,46,81.6,51,61.8,81.6,0,NW,795.35,20:15,24.08.2009
30.16,88.1,46,81.5,51,61.6,81.5,0,NW,795.35,20:20,24.08.2009
30.16,88.3,46,81.5,51,61.6,81.5,0,NW,795.35,20:25,24.08.2009
30.17,88.3,46,81.3,51,61.5,81.3,0,NW,795.35,20:30,24.08.2009
30.17,88.3,46,81.1,52,61.9,81.1,0,NW,795.35,20:35,24.08.2009
30.17,88.3,46,81.1,52,61.9,81.1,0,NW,795.35,20:40,24.08.2009
30.17,88.3,46,81.1,52,61.9,81.1,0,NW,795.35,20:45,24.08.2009
30.17,88.3,46,80.9,52,61.7,80.9,0,NNW,795.35,20:50,24.08.2009
30.17,88.3,46,80.9,52,61.7,80.9,0,NNW,795.35,20:55,24.08.2009
30.17,88.3,46,80.7,52,61.5,80.7,0,NW,795.35,21:00,24.08.2009
30.18,88.3,46,80.7,53,62.1,80.7,0,NNW,795.35,21:05,24.08.2009
30.18,88.3,46,80.7,53,62.1,80.7,0,NNW,795.35,21:10,24.08.2009
30.18,88.3,46,80.7,53,62.1,80.7,0,NW,795.35,21:15,24.08.2009
30.18,88.1,46,80.6,53,61.9,80.6,0,W,795.35,21:20,24.08.2009
30.19,88.1,46,80.4,53,61.7,80.4,0,NW,795.35,21:25,24.08.2009
30.19,88.1,46,80.4,53,61.7,80.4,0,NW,795.35,21:30,24.08.2009
30.19,88.1,46,80.4,54,62.3,80.4,0,NW,795.35,21:35,24.08.2009
30.19,88.1,46,80.2,54,62.1,80.2,0,NNW,795.35,21:40,24.08.2009
30.19,88.1,46,80.2,54,62.1,80.2,0,WNW,795.35,21:45,24.08.2009
30.19,88.1,46,80,55,62.4,80,0,NNW,795.35,21:50,24.08.2009
30.19,88.1,46,79.8,55,62.3,79.8,0,W,795.35,21:55,24.08.2009
30.19,88.1,46,79.8,55,62.3,79.8,0,NW,795.35,22:00,24.08.2009
30.19,88.1,46,79.7,55,62.1,79.7,0,NW,795.35,22:05,24.08.2009
30.19,88.1,46,79.7,55,62.1,79.7,0,NW,795.35,22:10,24.08.2009
30.19,88.1,46,79.5,55,61.9,79.5,0,NW,795.35,22:15,24.08.2009
30.19,88.1,46,79.5,56,62.5,79.5,0,NW,795.35,22:20,24.08.2009
30.19,88.1,46,79.3,56,62.3,79.3,0,NW,795.35,22:25,24.08.2009
30.19,88.1,46,79.1,56,62.1,79.1,0,NW,795.35,22:30,24.08.2009
30.19,88.1,46,79.1,56,62.1,79.1,0,NNW,795.35,22:35,24.08.2009
30.2,88.1,46,78.9,56,62,78.9,0,WNW,795.35,22:40,24.08.2009
30.2,87.9,46,78.9,56,62,78.9,0,NW,795.35,22:45,24.08.2009
30.2,87.9,46,78.9,57,62.5,78.9,0,NNW,795.35,22:50,24.08.2009
30.2,87.9,46,78.6,57,62.1,78.6,0,NNW,795.35,22:55,24.08.2009
30.2,87.8,46,78.6,58,62.6,78.6,0,NNW,795.35,23:00,24.08.2009
30.2,87.8,46,78.6,58,62.6,78.6,0,NNW,795.35,23:05,24.08.2009
30.21,87.8,46,78.6,58,62.6,78.6,0,NW,795.35,23:10,24.08.2009
30.21,87.8,46,78.4,58,62.4,78.4,0,NW,795.35,23:15,24.08.2009
30.21,87.8,46,78,59,62.6,78,0,NNW,795.35,23:20,24.08.2009
30.21,87.8,46,78,59,62.6,78,0,NNW,795.35,23:25,24.08.2009
30.21,87.6,46,77.9,59,62.4,77.9,0,NW,795.35,23:30,24.08.2009
30.21,87.6,46,77.7,59,62.3,77.7,0,NW,795.35,23:35,24.08.2009
30.21,87.6,46,77.5,60,62.6,77.5,0,NW,795.35,23:40,24.08.2009
30.21,87.6,46,77.5,60,62.6,77.5,0,NW,795.35,23:45,24.08.2009
30.22,87.4,46,77.3,60,62.4,77.3,0,NW,795.35,23:50,24.08.2009
30.22,87.4,46,77.3,60,62.4,77.3,0,NW,795.35,23:55,24.08.2009
30.22,87.4,46,77.1,61,62.7,77.1,0,NW,795.35,0:00,25.08.2009
30.22,87.4,46,77,61,62.5,77,0,NW,795.35,0:05,25.08.2009
30.22,87.4,46,76.8,61,62.4,76.8,0,NNW,795.35,0:10,25.08.2009
30.22,87.2,46,76.8,61,62.4,76.8,0,NNW,795.35,0:15,25.08.2009
30.22,87.2,46,76.6,61,62.2,76.6,0,NW,795.35,0:20,25.08.2009
30.21,87,47,76.4,62,62.5,76.4,0,NW,795.35,0:25,25.08.2009
30.22,87,47,76.2,62,62.3,76.2,0,NW,795.35,0:30,25.08.2009
30.21,87,47,76.2,62,62.3,76.2,0,NW,795.35,0:35,25.08.2009
30.21,87,47,76.2,62,62.3,76.2,0,NNW,795.35,0:40,25.08.2009
30.21,87,47,76.1,62,62.1,76.1,0,NNW,795.35,0:45,25.08.2009
30.21,87,47,75.9,63,62.4,75.9,0,NNW,795.35,0:50,25.08.2009
30.22,87,47,75.9,63,62.4,75.9,0,NNW,795.35,0:55,25.08.2009
30.21,87,47,75.9,63,62.4,75.9,0,NNW,795.35,1:00,25.08.2009
30.21,87,47,75.9,63,62.4,75.9,0,NW,795.35,1:05,25.08.2009
30.21,87.2,47,75.9,63,62.4,75.9,0,NW,795.35,1:10,25.08.2009
30.21,87,47,75.7,64,62.7,75.7,0,NW,795.35,1:15,25.08.2009
30.21,87,47,75.7,64,62.7,75.7,0,NNW,795.35,1:20,25.08.2009
30.21,87,47,75.5,64,62.5,75.5,0,WNW,795.35,1:25,25.08.2009
30.21,87,47,75.5,64,62.5,75.5,0,WNW,795.35,1:30,25.08.2009
30.21,87,47,75.3,64,62.4,75.3,0,WNW,795.35,1:35,25.08.2009
30.21,87,47,75.3,65,62.8,75.3,0,WNW,795.35,1:40,25.08.2009
30.21,87,47,75.3,65,62.8,75.3,0,WNW,795.35,1:45,25.08.2009
30.21,87,48,75.3,65,62.8,75.3,0,WNW,795.35,1:50,25.08.2009
30.21,87.2,48,75.2,65,62.6,75.2,0,WNW,795.35,1:55,25.08.2009
30.21,87.2,48,75,65,62.5,75,0,WNW,795.35,2:00,25.08.2009
30.21,87.2,48,75,66,62.9,75,0,NW,795.35,2:05,25.08.2009
30.21,87.2,48,75,66,62.9,75,0,NW,795.35,2:10,25.08.2009
30.21,87.2,48,74.8,66,62.7,74.8,0,NW,795.35,2:15,25.08.2009
30.21,87.2,48,74.8,66,62.7,74.8,0,NW,795.35,2:20,25.08.2009
30.21,87,48,74.8,66,62.7,74.8,0,NW,795.35,2:25,25.08.2009
30.22,87,48,74.6,67,63,74.6,0,NW,795.35,2:30,25.08.2009
30.22,87,48,74.4,67,62.8,74.4,0,NW,795.35,2:35,25.08.2009
30.21,87,48,74.4,67,62.8,74.4,0,NNW,795.35,2:40,25.08.2009
30.21,87,48,74.3,68,63.1,74.3,0,NNW,795.35,2:45,25.08.2009
30.21,87,48,74.1,68,62.9,74.1,0,NNW,795.35,2:50,25.08.2009
30.21,87,48,74.1,68,62.9,74.1,0,NNW,795.35,2:55,25.08.2009
30.21,87,48,74.1,69,63.3,74.1,0,NNW,795.35,3:00,25.08.2009
30.21,87,48,74.1,69,63.3,74.1,0,SSE,795.35,3:05,25.08.2009
30.21,87,48,73.9,69,63.1,73.9,0,SSE,795.35,3:10,25.08.2009
30.22,87,48,73.9,69,63.1,73.9,0,SW,795.35,3:15,25.08.2009
30.21,87,48,73.9,69,63.1,73.9,0,SW,795.35,3:20,25.08.2009
30.21,87.2,48,73.9,68,62.7,73.9,0,SW,795.35,3:25,25.08.2009
30.21,87.2,48,73.9,68,62.7,73.9,0,SW,795.35,3:30,25.08.2009
30.21,87.2,48,73.9,68,62.7,73.9,0,SW,795.35,3:35,25.08.2009
30.22,87.2,48,73.9,69,63.1,73.9,0,SW,795.35,3:40,25.08.2009
30.21,87.2,48,73.9,69,63.1,73.9,0,SW,795.35,3:45,25.08.2009
30.21,87.4,48,73.7,69,63,73.7,0,SW,795.35,3:50,25.08.2009
30.22,87.4,48,73.5,69,62.8,73.5,0,SW,795.35,3:55,25.08.2009
30.21,87.4,48,73.5,69,62.8,73.5,0,SW,795.35,4:00,25.08.2009
30.22,87.4,48,73.4,69,62.6,73.4,0,WSW,795.35,4:05,25.08.2009
30.22,87.4,48,73.2,69,62.4,73.2,0,WSW,795.35,4:10,25.08.2009
30.22,87.4,48,73.2,69,62.4,73.2,0,WSW,795.35,4:15,25.08.2009
30.22,87.4,48,73.2,69,62.4,73.2,0,WSW,795.35,4:20,25.08.2009
30.22,87.4,48,73.2,69,62.4,73.2,0,WSW,795.35,4:25,25.08.2009
30.22,87.4,48,73,69,62.3,73,0,WSW,795.35,4:30,25.08.2009
30.22,87.4,48,73,70,62.7,73,0,WSW,795.35,4:35,25.08.2009
30.22,87.4,48,73,70,62.7,73,0,WNW,795.35,4:40,25.08.2009
30.22,87.4,48,73,69,62.3,73,0,WNW,795.35,4:45,25.08.2009
30.22,87.4,48,72.8,69,62.1,72.8,0,WNW,795.35,4:50,25.08.2009
30.23,87.4,48,72.8,70,62.5,72.8,0,WNW,795.35,4:55,25.08.2009
30.23,87.2,48,72.6,70,62.3,72.6,0,WNW,795.35,5:00,25.08.2009
30.23,87.2,48,72.6,70,62.3,72.6,0,WNW,795.35,5:05,25.08.2009
30.23,87.2,48,72.6,70,62.3,72.6,0,WNW,795.35,5:10,25.08.2009
30.24,87.2,48,72.5,70,62.2,72.5,0,WNW,795.35,5:15,25.08.2009
30.24,87.2,48,72.5,69,61.8,72.5,0,WNW,795.35,5:20,25.08.2009
30.24,87.2,48,72.5,69,61.8,72.5,0,NW,795.35,5:25,25.08.2009
30.24,87,48,72.3,69,61.6,72.3,0,NW,795.35,5:30,25.08.2009
30.24,87,48,72.3,69,61.6,72.3,0,NW,795.35,5:35,25.08.2009
30.24,87,48,72.3,69,61.6,72.3,0,NW,795.35,5:40,25.08.2009
30.24,87,48,72.3,69,61.6,72.3,0,NNW,795.35,5:45,25.08.2009
30.25,87,48,72.3,69,61.6,72.3,0,NW,795.35,5:50,25.08.2009
30.24,87,48,72.3,69,61.6,72.3,0,NW,795.35,5:55,25.08.2009
30.25,87,48,72.1,69,61.4,72.1,0,NNW,795.35,6:00,25.08.2009
30.25,87,48,72.1,69,61.4,72.1,0,NW,795.35,6:05,25.08.2009
30.25,86.9,48,72.1,69,61.4,72.1,0,WNW,795.35,6:10,25.08.2009
30.25,86.9,48,72.1,69,61.4,72.1,0,NW,795.35,6:15,25.08.2009
30.25,86.7,48,72.1,69,61.4,72.1,0,NW,795.35,6:20,25.08.2009
30.25,86.7,48,71.9,68,60.8,71.9,0,NNW,795.35,6:25,25.08.2009
30.25,86.7,48,71.9,69,61.2,71.9,0,NW,795.35,6:30,25.08.2009
30.25,86.7,48,71.9,69,61.2,71.9,0,NW,795.35,6:35,25.08.2009
30.25,86.7,48,71.9,69,61.2,71.9,0,NW,795.35,6:40,25.08.2009
30.26,86.5,48,71.9,69,61.2,71.9,0,NNW,795.35,6:45,25.08.2009
30.25,86.5,48,71.9,69,61.2,71.9,0,NW,795.35,6:50,25.08.2009
30.25,86.5,48,72.1,69,61.4,72.1,0,WSW,795.35,6:55,25.08.2009
30.25,86.3,48,72.1,70,61.8,72.1,0,NW,795.35,7:00,25.08.2009
30.26,86.3,48,72.1,71,62.2,72.1,0,NW,795.35,7:05,25.08.2009
30.26,86.3,48,72.1,72,62.6,72.1,0,NNW,795.35,7:10,25.08.2009
30.27,86.1,48,72.3,72,62.8,72.3,0,NW,795.35,7:15,25.08.2009
30.26,86,48,72.3,72,62.8,72.3,0,NNW,795.35,7:20,25.08.2009
30.27,86,48,72.3,72,62.8,72.3,0,NW,795.35,7:25,25.08.2009
30.27,86,48,72.3,72,62.8,72.3,0,NW,795.35,7:30,25.08.2009
30.27,85.8,48,72.5,72,63,72.5,0,NW,795.35,7:35,25.08.2009
30.27,85.8,48,72.5,72,63,72.5,0,NW,795.35,7:40,25.08.2009
30.26,85.6,48,72.8,72,63.3,72.8,0,NW,795.35,7:45,25.08.2009
30.27,85.6,48,72.8,72,63.3,72.8,0,NW,795.35,7:50,25.08.2009
30.27,85.6,49,73,72,63.5,73,0,NW,795.35,7:55,25.08.2009
30.27,85.6,49,73,71,63.1,73,0,NW,795.35,8:00,25.08.2009
30.27,85.4,49,73,71,63.1,73,0,WNW,795.35,8:05,25.08.2009
30.27,85.4,49,73.2,71,63.3,73.2,0,NW,795.35,8:10,25.08.2009
30.27,85.2,49,73.2,71,63.3,73.2,0,NW,795.35,8:15,25.08.2009
30.26,85.2,49,73.4,71,63.4,73.4,0,WNW,795.35,8:20,25.08.2009
30.27,85.2,49,73.5,71,63.6,73.5,0,NW,795.35,8:25,25.08.2009
30.27,85.2,49,73.9,71,63.9,73.9,0,NW,795.35,8:30,25.08.2009
30.27,85.2,50,74.4,70,64.1,74.4,0,NW,795.35,8:35,25.08.2009
30.27,85.2,50,74.8,69,64,74.8,0,NW,795.35,8:40,25.08.2009
30.27,85.1,50,75.9,68,64.6,75.9,0,N,795.35,8:45,25.08.2009
30.28,85.1,50,76.8,67,65,76.8,0,NW,795.35,8:50,25.08.2009
30.27,84.9,50,77.5,65,64.8,77.5,0,WNW,795.35,8:55,25.08.2009
30.28,84.9,50,78.6,64,65.4,78.6,0,NNW,795.35,9:00,25.08.2009
30.27,84.9,50,79.5,63,65.8,79.5,0,NNW,795.35,9:05,25.08.2009
30.27,84.9,50,80.2,61,65.6,80.2,0,NNW,795.35,9:10,25.08.2009
30.27,84.7,50,81.3,60,66.1,81.3,0,NW,795.35,9:15,25.08.2009
30.28,84.7,50,81.8,59,66.1,81.8,0,NW,795.35,9:20,25.08.2009
30.27,84.7,50,82.4,58,66.1,82.4,0,NW,795.35,9:25,25.08.2009
30.27,84.7,50,83.1,57,66.3,83.1,0,NW,795.35,9:30,25.08.2009
30.28,84.5,50,83.3,57,66.5,83.3,0,NW,795.35,9:35,25.08.2009
30.28,84.5,50,83.8,56,66.5,83.8,0,NW,795.35,9:40,25.08.2009
30.28,84.5,50,84.3,55,66.5,84.3,0,NW,795.35,9:45,25.08.2009
30.28,84.5,51,84.2,54,65.8,84.2,0,NW,795.35,9:50,25.08.2009
30.27,84.5,50,84.3,54,65.9,84.3,0,NW,795.35,9:55,25.08.2009
30.27,84.3,50,84.9,53,65.9,84.9,0,NW,795.35,10:00,25.08.2009
30.28,84.3,50,85.2,53,66.2,85.2,0,NW,795.35,10:05,25.08.2009
30.28,84.3,50,85.6,52,66,85.6,0,NW,795.35,10:10,25.08.2009
30.28,84.3,50,85.8,52,66.2,85.8,0,NW,795.35,10:15,25.08.2009
30.28,84.2,50,86.3,51,66.1,86.3,0,NW,795.35,10:20,25.08.2009
30.28,84.2,50,86.5,50,65.7,86.5,0,NW,795.35,10:25,25.08.2009
30.28,84.2,50,86.7,50,65.9,86.7,0,WNW,795.35,10:30,25.08.2009
30.27,84.2,50,87,50,66.2,87,0,NW,795.35,10:35,25.08.2009
30.27,84.2,50,87.6,49,66.1,87.6,0,NW,795.35,10:40,25.08.2009
30.27,84.2,51,87.6,49,66.1,87.6,0,NW,795.35,10:45,25.08.2009
30.27,84.2,51,88.1,49,66.6,88.1,0,NW,795.35,10:50,25.08.2009
30.27,84.2,51,88.7,49,67.1,88.7,0,WSW,795.35,10:55,25.08.2009
30.27,84.2,50,89.7,48,67.5,89.7,0,NW,795.35,11:00,25.08.2009
30.27,84.2,50,90.3,47,67.4,90.3,0,NW,795.35,11:05,25.08.2009
